OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
9,126,미국,(주)시네마서비스,어드벤처,12세이상관람가,0,4.84418708645859,7.79934339821592,13.7306909590914,13.3695572332557,918678,640213.653523133
51,108,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,0,5.42934562895444,0,13.730151996141,13.6158800292291,918183,819033.306453828
49,100,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,0,4.12713438504509,0,13.7270716170354,13.1387962228844,915359,508284.303658488
52,85,벨기에,씨제이이앤엠(주),애니메이션,전체관람가,0,4.59511985013459,0,13.714745024742,13.3762022443608,904145,644482.046413211
8,123,영국,기타,액션,15세이상관람가,0,6.20253551718792,7.23489842031483,13.7136716120722,12.3254430540357,903175,225357.442513279
40,119,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0,4.29045944114839,0,13.7102100405065,13.3702222864185,900053.999999999,640639.571251543
30,138,한국,워너브러더스 코리아(주),SF,15세이상관람가,0,6.99209642741589,7.986504938554,13.7074218798086,14.1603239874858,897548,1411726.50860588
13,100,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,5.01727983681492,0,13.7023720945639,13.472987862493,893027.000000001,709977.005939981
36,134,미국,워너브러더스 코리아(주),공포,15세이상관람가,1,5.31811999384422,8.74305305022468,13.697161612211,13.8535221801311,888386,1038743.30525633
3,91,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,5.19849703126583,0,13.6932129720439,13.9110974967949,884884.999999999,1100304.47706034
2,95,미국,씨제이엔터테인먼트,애니메이션,전체관람가,1,5.27811465923052,0,13.6825287285879,13.8463779118868,875481,1031348.69045451
31,84,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.2188758248682,5.32300997913841,13.6819414503428,12.8455033168634,874967,379080.293134809
9,97,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,3.36729582998647,0,13.68014434022,12.5091454623758,873396.000000001,270802.611162467
47,93,미국,기타,액션,12세이상관람가,1,6.4118182677099,0,13.6797813232819,12.0931422448669,873079,178642.564994571
30,84,한국,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,7.5595594960077,0,13.6792256636453,13.4795651383709,872594.000000001,714662.111300192
48,98,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0,5.59471137960184,0,13.6771503826544,13.7064924375683,870785.000000001,896714.16853525
37,110,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,6.16541785423142,0,13.6763232004836,13.8591635663631,870065,1044619.81769026
31,104,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,4.80402104473326,0,13.6760243275771,13.6639288924359,869804.999999999,859347.700323255
22,93,한국,(주)쇼박스,공포,15세이상관람가,0,6.33505425149806,0,13.6732393700641,13.6744206038235,867386,868411.191001539
48,113,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.58724865840025,7.99023818572036,13.6702038215917,13.3022054439979,864757,598514.148717868
26,109,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,4.65396035015752,7.87853419614036,13.662827800212,13.5496798327456,858402.000000001,766568.877298133
11,102,한국,씨네그루(주)다우기술,범죄,청소년관람불가,0,5.55682806169954,9.01651287499603,13.6600022903649,13.427882965295,855979.999999999,678665.036043388
47,122,미국,롯데쇼핑㈜롯데엔터테인먼트,어드벤처,15세이상관람가,1,6.08449941307517,9.60103019450219,13.6581278273501,13.7936548608979,854377,978381.408172505
7,122,한국,씨제이이앤엠(주),멜로,12세이상관람가,0,5.89164421182577,9.30855541947314,13.6508104278476,13.8466167351308,848148,1031595.02990907
7,113,한국,씨제이엔터테인먼트,멜로,15세이상관람가,0,5.75257263882563,0,13.6460298040468,13.5363239077087,844103,756398.70802622
22,129,한국,이십세기폭스코리아(주),드라마,15세이상관람가,0,6.23832462503951,7.98241634682773,13.6381765426814,13.717285620857,837500,906444.987707164
10,132,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,0,4.75359019110636,0,13.6380881805686,13.2960870907777,837426,594863.407399734
18,117,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,4.7361984483945,0,13.6313521151277,13.6264915276287,831804,827770.753789629
28,107,한국,씨제이이앤엠(주),판타지,15세이상관람가,0,5.55682806169954,8.95931161717244,13.6266693946468,13.3591036665537,827918.000000001,633555.996152513
28,97,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0,5.18178355029209,8.0381891799732,13.6237651357099,13.4355877140063,825517,683914.175287575
49,78,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.8286413964891,7.91205688817901,13.6220216780824,12.8048446945025,824079,363976.540185679
6,121,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,5.92157841964382,0,13.6193959123713,13.7347379725807,821918.000000001,922403.435617728
37,112,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,15세이상관람가,0,4.62497281328427,7.2991214627108,13.6187886114764,12.7374982579711,821419,340271.210980983
39,122,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,15세이상관람가,1,6.45047042214418,8.16593213732158,13.618272298282,13.3040860199512,820994.999999999,599640.759039758
49,121,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,4.85981240436167,7.36201055125973,13.6044870117598,13.5042680430433,809755,732536.203366584
47,136,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1,5.69035945432406,9.48903215258983,13.6007182874266,13.9250840432459,806708.999999999,1115802.06295132
11,118,영국,기타,드라마,12세이상관람가,0,4.61512051684126,0,13.6001466664689,11.3829183995829,806248,87808.9226858162
47,94,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,4.78749174278205,0,13.5924445036471,13.5866031158201,800062,795402.150815675
46,103,한국,기타,드라마,12세이상관람가,0,9.08011778492621,10.7995551687212,13.5914603457573,12.7294542811405,799275,337545.056505218
23,119,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,4.67282883446191,0,13.5812719333292,13.1785425748122,791172.999999999,528893.609740905
23,106,한국,씨제이이앤엠(주),공포,15세이상관람가,0,6.20253551718792,0,13.5809950908236,13.5706751106644,790954,782833.344984489
52,127,한국,(주)쇼박스,사극,15세이상관람가,0,6.26149168432104,9.07635173197287,13.5799882044459,14.1677344474846,790158,1422226.90977627
3,130,미국,씨제이이앤엠(주),액션,15세이상관람가,1,5.44241771052179,0,13.5722038393672,14.0923323106988,784031,1318931.25419174
7,108,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,청소년관람불가,0,5.37527840768417,0,13.5593219845999,13.3076392182791,773996.000000001,601775.191367173
12,99,미국,기타,미스터리,청소년관람불가,0,4.43081679884331,5.80814248998044,13.5588735613428,11.0901507027622,773649,65522.6198194672
35,122,한국,씨제이이앤엠(주),액션,15세이상관람가,0,5.91620206260743,0,13.5563498566045,13.8325176955923,771699,1017152.58235612
32,120,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,12세이상관람가,0,4.53259949315326,0,13.5528085364633,13.7334886188539,768971,921251.747030838
35,119,한국,롯데컬처웍스(주)롯데엔터테인먼트,드라마,청소년관람불가,0,4.91265488573605,5.89715386763674,13.5521203674145,13.6194682462391,768442,821977.45465825
19,109,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,4.71849887129509,6.25958146406492,13.548889144684,13.0811035033573,765963.000000001,479789.863837675
6,83,아이슬란드,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,4.80402104473326,0,13.5480427927627,12.8248235155794,765315,371321.489763146
4,106,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,1,6.3261494731551,9.14718755697091,13.547969617601,13.4909756715135,765259,722863.489068466
13,106,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,0,6.79570577517351,8.40223117294656,13.546417304546,13.526739073682,764072,749183.386022336
18,101,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1,7.41034709782102,6.84481547920826,13.5429193763972,13.725615098002,761404,914026.732665959
45,121,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0,5.97380961186926,7.43838353004431,13.5376864028547,13.2616554142947,757430,574729.867819495
33,125,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.69035945432406,7.71912984090673,13.5203163398686,13.2753569322052,744387,582658.734107704
3,111,한국,(주)시네마서비스,액션,15세이상관람가,0,5.54907608489522,0,13.5177444790585,13.5959022765876,742475,802833.221099892
10,97,미국,메가박스중앙(주)플러스엠,액션,15세이상관람가,1,5.0998664278242,7.18916773842032,13.5029222167659,13.4809395080801,731551,715644.996527439
46,123,한국,씨제이이앤엠(주),스릴러,청소년관람불가,0,6.2841341610708,0,13.502458710366,13.7322047946832,731212,920069.780651564
50,116,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,12세이상관람가,1,4.38202663467388,6.39692965521615,13.4917867141652,13.1595318736734,723450,518933.941485997
37,105,한국,롯데컬처웍스(주)롯데엔터테인먼트,액션,15세이상관람가,0,5.80211837537706,7.14991683613211,13.4917369513679,12.9715422164133,723414,430000.743360365
41,97,한국,기타,드라마,15세이상관람가,0,4.43081679884331,6.5366915975913,13.4877811908348,11.456283057897,720558,94493.1909925481
12,113,미국,월트디즈니컴퍼니코리아(주),멜로,전체관람가,0,5.12396397940326,8.44805745258138,13.4819744068225,13.6987676658752,716386,889813.941959333
25,121,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0,5.17048399503815,0,13.4787810882615,13.2033975047569,714102,542203.951953055
20,122,미국,워너브러더스 코리아(주),액션,12세이상관람가,1,6.13772705408623,7.59287028784482,13.4726455309321,14.1758757537876,709734,1433852.95606769
29,92,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,0,6.13556489108174,0,13.4698433771136,12.9072311538625,707748,403217.401730802
32,125,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,1,7.46106551435428,8.8942588250027,13.4631463096126,14.2131661355368,703024.000000001,1488331.32693064
20,105,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,4.30406509320417,0,13.4587970418531,12.7454352923629,699973.000000001,342982.7016479
20,119,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,0,5.87773578177964,7.77695440332244,13.4536967182039,13.3270884271372,696412,613593.801506687
36,105,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,15세이상관람가,0,5.29831736654804,0,13.4489310106983,13.1502945649216,693101,514162.46019793
42,121,미국,유니버설픽쳐스인터내셔널 코리아(유),미스터리,15세이상관람가,0,4.61512051684126,7.73149202924568,13.4430995925822,13.0981837913138,689071,488055.199083162
31,107,미국,기타,드라마,12세이상관람가,0,5.23644196282995,0,13.4338283805186,12.0341833755931,682712,168414.48214746
29,105,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.4510384535657,8.82394232658524,13.4327042884123,13.6543683478067,681945.000000001,851171.017335356
20,97,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1,4.43081679884331,7.86018505747217,13.4307388567609,13.3707873428907,680606,641001.67108139
30,67,한국,씨제이이앤엠(주),애니메이션,전체관람가,0,2.89037175789616,5.76832099579377,13.4270367762051,12.3501224530128,678091,230988.326365514
7,92,미국,씨제이이앤엠(주),애니메이션,전체관람가,1,5.0998664278242,7.66199755890189,13.4238980579022,13.6793663598738,675966,872716.779321921
27,106,한국,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,6.46925031679577,0,13.4154731929717,13.4965713703488,670295,726919.753685813
1,116,미국,유니버설픽쳐스인터내셔널 코리아(유),어드벤처,12세이상관람가,0,5.23644196282995,8.15248607578024,13.412905356422,13.494320249367,668576,725285.209844416
42,141,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,0,4.46590811865458,6.15909538849193,13.4080895383076,12.8045196804919,665364,363858.261932669
6,90,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0,5.52545293913178,0,13.4076866701212,13.3009332027464,665095.999999999,597753.178499742
41,110,독일,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,0,4.76217393479776,0,13.3962973767,12.9291238997898,657564,412142.276401312
48,106,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.08677472691231,9.07543660951138,13.391484761035,13.5444543191957,654407,762573.608998425
8,103,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,0,4.82028156560504,0,13.3914526703988,13.2970182092828,654386,595417.553674237
1,113,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,0,7.02642680869964,0,13.3911867369326,13.6483500697821,654212,846063.817196784
2,103,한국,(주)쇼박스,멜로,15세이상관람가,0,5.64897423816121,8.99603266932437,13.3884943849333,13.3325437104159,652453,616950.276448678
30,87,프랑스,롯데쇼핑㈜롯데엔터테인먼트,다큐멘터리,전체관람가,0,4.71849887129509,0,13.3862557045584,12.1544747707404,650994,189942.13853576
15,114,한국,메가박스중앙(주)플러스엠,코미디,12세이상관람가,0,7.00306545878646,8.55852705490921,13.3791923503731,13.4229447772821,646412,675321.921754779
26,92,한국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0,5.97126183979046,8.55814317774519,13.3784340324407,13.2152803983925,645922,548685.336377956
30,96,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1,5.42934562895444,0,13.3773016759729,13.7826614380041,645191,967684.55285892
31,109,일본,기타,애니메이션,전체관람가,1,7.14124512235049,0,13.3757893525779,12.6328008437739,644216,306447.228129405
46,132,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,12세이상관람가,0,4.11087386417331,0,13.3709391701551,12.8473767801499,641099,379791.151822547
22,127,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.59842195899838,0,13.3639454888431,13.2370437557348,636631,560757.459904437
10,108,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0,6.60394382460047,8.29229810706322,13.3613062593875,13.3764885151428,634953,644666.569203096
2,120,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,6.22851100359118,0,13.3571176625177,13.4078569545094,632299,665209.265108814
5,116,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,0,7.28961052145117,7.75747876658418,13.3523983283827,13.3750596514131,629322,643746.086303522
53,122,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,5.99893656194668,9.49046898877305,13.351212222534,13.5956946929925,628576,802666.583389809
29,100,일본,기타,애니메이션,전체관람가,1,6.8330317327862,0,13.350968785585,12.5009672417616,628423,268596.959113428
39,95,미국,워너브러더스 코리아(주),드라마,12세이상관람가,0,5.62401750618734,7.64108424917491,13.34886448581,13.0649668349421,627102,472109.785982697
3,113,스페인,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,0,5.7268477475872,0,13.3416145632832,12.8737417117817,622572,389937.485544468
47,97,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0,4.90527477843843,0,13.3411550731164,13.1714791011926,622286,525170.946625059
52,78,러시아,씨네그루(주)다우기술,애니메이션,전체관람가,1,4.7361984483945,8.3250636936312,13.3352109061209,12.961086517967,618598,425528.207743311
43,109,미국,이십세기폭스코리아(주),SF,12세이상관람가,0,4.76217393479776,0,13.3325319161241,13.0791090181279,616943,478833.883702074
43,125,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,15세이상관람가,0,5.62040086571715,7.90728360942635,13.3317827819713,13.4749494723837,616481,711371.070715571
48,118,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1,5.17048399503815,7.58781721999343,13.3250233656382,13.1751994353471,612328,527128.396961668
25,115,한국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0,4.94875989037817,0,13.3239727231056,13.2562240422507,611685,571616.757964522
39,111,한국,롯데쇼핑㈜롯데엔터테인먼트,전쟁,12세이상관람가,0,7.00488198971286,8.3150770072941,13.3196769896175,13.5134286818125,609062.999999999,739277.533211969
12,114,미국,(주)싸이더스,드라마,15세이상관람가,0,4.67282883446191,0,13.3160220917415,12.5411003204027,606841,279595.81471595
14,142,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1,6.0137151560428,0,13.3155111190031,13.7825180186836,606531,967545.778149588
47,115,한국,(주)싸이더스,코미디,15세이상관람가,0,5.46806014113513,0,13.313353916422,13.137600491219,605224,507676.895242713
36,104,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0,4.31748811353631,0,13.3096177478436,12.733735578417,602967,338993.285172938
51,87,미국,이십세기폭스코리아(주),액션,전체관람가,0,4.43081679884331,0,13.3046232656302,13.1359681950233,599963,506848.892134961
14,107,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,5.00394630594546,0,13.3033106569784,13.1965157330286,599176,538485.43778372
23,116,한국,씨제이이앤엠(주),액션,청소년관람불가,0,5.93224518744801,7.66669020008009,13.303100346068,13.5012491046611,599050,730328.056512646
35,105,미국,(주)시너지하우스 (시너지),액션,15세이상관람가,0,3.91202300542815,0,13.3019695843036,12.751355818456,598373,345019.362786014
2,94,독일,(주)싸이더스,애니메이션,전체관람가,0,6.07534603108868,0,13.2999102200379,12.6248418899125,597142,304017.909022825
40,105,미국,(주)넥스트엔터테인먼트월드(NEW),멜로,12세이상관람가,0,4.33073334028633,0,13.2940115086418,12.7014407000057,593630,328220.42858079
24,104,한국,기타,액션,청소년관람불가,0,5.72031177660741,7.91352101728389,13.2913311682248,12.2722317260695,592041,213679.332953116
8,102,미국,롯데쇼핑㈜롯데엔터테인먼트,범죄,15세이상관람가,0,3.80666248977032,0,13.2909932967107,12.6610257083198,591841,315219.880717703
45,114,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0,7.70526247486633,10.5914965552399,13.2897827799462,13.8703718589936,591125,1056394.0837418
29,89,영국,씨네그루(주)키다리이엔티,스릴러,15세이상관람가,0,5.64544689764324,8.155649270366,13.2879388309696,12.7420854484188,590036,341835.685357234
2,179,미국,기타,범죄,청소년관람불가,0,5.10594547390058,0,13.2795072873311,11.5777094978599,585082,106692.857801877
37,121,한국,(주)시네마서비스,코미디,15세이상관람가,0,4.87519732320115,0,13.2762563097318,13.4543203494129,583183,696846.439708529
29,107,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,전체관람가,0,4.74493212836325,0,13.2754243208274,13.0036929414049,582698,444050.219235649
19,112,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0,5.14166355650266,0,13.2744421981273,12.9753985277069,582126,431662.161497061
52,106,프랑스,씨네그루(주)다우기술,애니메이션,전체관람가,0,5.4249500174814,8.42002127966396,13.2692822563963,12.9204120809024,579130,408567.362146301
49,105,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),공포,15세이상관람가,0,5.42934562895444,0,13.2669103748603,13.0647900567961,577758,472026.334666434
18,108,미국,롯데쇼핑㈜롯데엔터테인먼트,판타지,전체관람가,0,4.71849887129509,0,13.2641233224422,13.0710666360643,576150,474998.362700388
5,78,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,2.99573227355399,4.67282883446191,13.2627390444554,12.3245578911078,575353,225158.052718871
11,120,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0,5.53338948872752,7.89020821310996,13.2597869357154,13.2850805022317,573657,588351.891159731
37,129,미국,롯데쇼핑㈜롯데엔터테인먼트,판타지,15세이상관람가,0,5.47227067367148,0,13.2552740774391,13.1443139232032,571074,511096.615735379
41,119,미국,기타,SF,청소년관람불가,0,3.76120011569356,0,13.2534091835165,11.5038957548915,570010,99101.093532256
26,131,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,0,5.11799381241676,0,13.2525140618694,12.8910148007222,569500,396731.417591032
5,116,한국,롯데쇼핑㈜롯데엔터테인먼트,가족,12세이상관람가,0,5.61677109766657,0,13.2395346704288,13.5558140902461,562156,771285.660373627
11,99,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,15세이상관람가,0,3.40119738166216,4.75359019110636,13.2389225533387,12.5666488806491,561812,286831.117463601
36,111,미국,기타,드라마,12세이상관람가,0,5.75257263882563,7.81318726752142,13.2367985931378,12.3835398453943,560620,238837.777540465
20,105,아일랜드,기타,드라마,15세이상관람가,0,5.86078622346587,7.27862894232068,13.2367236732753,12.1309854803379,560578,185532.524582688
37,95,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,청소년관람불가,1,5.08759633523238,0,13.2328899261053,13.172898806999,558433,525917.064375871
5,103,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,공포,15세이상관람가,0,4.57471097850338,7.88344635413774,13.2258599570122,12.9379409307148,554521,415792.214762065
29,94,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1,4.99043258677874,7.72577144158795,13.2244866588692,13.4755496624055,553760,711798.15668754
51,89,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,0,3.2188758248682,5.67675380226828,13.2230445620494,12.3383276011438,552962,228279.857665911
35,97,미국,(주)제이앤씨미디어그룹,액션,15세이상관람가,1,4.65396035015752,7.82284529027977,13.2211167136455,13.1417133469365,551897,509769.196781751
30,96,일본,씨제이이앤엠(주),애니메이션,전체관람가,0,5.16478597392351,8.67180090964268,13.2189963183379,12.861884815566,550728,385341.339109404
52,93,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.8286413964891,5.25749537202778,13.2177808241826,12.5815788361059,550059,291145.620799385
45,110,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0,6.53524127101366,0,13.2011228004818,13.4814142286477,540972,715984.80857789
15,110,한국,기타,다큐멘터리,15세이상관람가,0,5.70044357339069,6.85118492749374,13.2003572183524,11.6093834619188,540558,110126.332375225
10,117,미국,워너브러더스 코리아(주),액션,12세이상관람가,1,4.53259949315326,5.63121178182137,13.2000833897082,13.2753106124471,540410,582631.746121133
22,100,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),SF,12세이상관람가,0,5.57972982598622,0,13.1954651292024,13.0160086077088,537920,449552.808031087
49,102,일본,CGV아트하우스,애니메이션,전체관람가,0,4.99721227376411,8.3845756668014,13.190683489306,12.7816466614556,535354,355630.184194254
1,107,미국,이십세기폭스코리아(주),애니메이션,전체관람가,0,5.01063529409626,6.72743172485086,13.1877315542824,12.9340432973699,533776,414174.76332522
10,108,한국,씨제이이앤엠(주),미스터리,청소년관람불가,0,6.41345895716736,0,13.1843104185564,13.1828446750678,531953,531173.864499909
20,147,한국,CGV아트하우스,미스터리,청소년관람불가,0,8.74017672992908,9.24387185518498,13.1771412934397,13.6817310087293,528153,874782.889905655
36,133,한국,(주)쇼박스,드라마,12세이상관람가,0,5.34710753071747,0,13.177133719848,13.2970953445357,528149,595463.483129188
13,123,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0,6.24222326545517,8.68067166040871,13.1768648201763,13.5975090137997,528007,804124.199965467
33,113,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,5.15329159449778,5.92958914338989,13.1755837138531,13.2998678952406,527331,597116.726620753
2,112,미국,이십세기폭스코리아(주),멜로,청소년관람불가,0,5.30330490805908,0,13.1751019269074,12.8837319183057,527077,393852.565222022
11,113,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0,6.33150184989369,4.4188406077966,13.173592469731,13.2935473962589,526282,593354.552890311
15,90,미국,롯데쇼핑㈜롯데엔터테인먼트,공포,15세이상관람가,0,4.26267987704132,5.36129216570943,13.1731952653603,12.7065355668857,526073,329896.935134041
29,110,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,6.69826805411541,0,13.1709897186317,12.804467930018,524914,363839.432582405
7,113,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0,4.21950770517611,0,13.1669427840022,12.4376314010174,522794,252112.677883589
10,108,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,청소년관람불가,0,5.58724865840025,8.78813593986372,13.1615513977155,13.0854849875818,519983,481896.667650542
37,106,미국,이십세기폭스코리아(주),판타지,12세이상관람가,1,6.28599809450886,0,13.1607837703868,13.6086559499642,519584,813137.865134025
2,123,미국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,15세이상관람가,0,6.39024066706535,7.24422751560335,13.1594394848415,13.1297463726223,518886,503705.15836198
49,99,미국,월트디즈니컴퍼니코리아 유한책임회사,판타지,전체관람가,0,3.43398720448515,6.33682573114644,13.1582554799518,12.5639129886919,518272,286047.451018442
46,120,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,0,4.57471097850338,0,13.1563511920259,12.8844578083775,517286,394138.562677672
34,116,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.82304589548302,7.77233157516961,13.1529352585411,13.2460389798923,515522,565824.35371188
34,88,미국,에스케이텔레콤(주),액션,청소년관람불가,0,5.18178355029209,0,13.1520658586439,12.4394177530412,515074,252563.442368109
30,123,미국,씨제이이앤엠(주),액션,12세이상관람가,0,5.06890420222023,0,13.150789499571,13.1854586743486,514417,532564.168935396
36,112,미국,월트디즈니컴퍼니코리아(주),어드벤처,12세이상관람가,1,6.25958146406492,8.9380065764712,13.1484248088322,13.6088857625161,513202,813324.755895953
35,136,프랑스,판씨네마(주),액션,12세이상관람가,0,5.73979291217923,8.39276311303806,13.1459451293149,12.604449631712,511931,297881.081868597
52,88,일본,기타,애니메이션,전체관람가,0,4.53259949315326,0,13.1441170413666,11.8002327292674,510996,133283.368276958
46,129,한국,(주)쇼박스,드라마,12세이상관람가,0,5.97888576490112,9.40984675352424,13.1438860931273,13.6478792544931,510878,845665.571173712
39,139,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,0,3.43398720448515,0,13.1414265156596,12.6370419492291,509623,307749.663070056
51,97,일본,기타,애니메이션,전체관람가,1,5.75574221358691,8.2147358333823,13.1412930747884,12.5573666551076,509555,284181.004838247
31,111,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,6.60394382460047,9.80510265061473,13.1372677533206,12.9940973421405,507508,439809.669125883
7,116,한국,(주)쇼박스,코미디,15세이상관람가,0,7.00850518208228,0,13.1367730574943,13.8189044465558,507257,1003399.65435236
8,123,미국,이십세기폭스코리아(주),어드벤처,청소년관람불가,0,4.68213122712422,7.39203156751459,13.1348076255619,12.9552386806152,506261,423047.049770665
7,94,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,1,5.30826769740121,9.56409104439767,13.129370768193,12.6654336429563,503516,316612.416195982
7,103,미국,유니버설픽쳐스인터내셔널 코리아(유),판타지,12세이상관람가,0,6.4425401664682,7.31388683163346,13.1249320754728,13.1996705836061,501286,540186.961493333
9,133,미국,판씨네마(주),드라마,15세이상관람가,0,6.66695679242921,0,13.118363388103,12.7974335679315,498004,361289.034998896
