OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(train_y),exp(y_pred)
40,108,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,6.51323011091231,0,14.0017129080626,13.7069267849899,1204666,897103.738620459
15,107,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0,5.92692602597041,8.8768237631806,13.999545645825,13.6441294936252,1202058,842500.465411092
33,113,한국,씨제이이앤엠(주),액션,15세이상관람가,0,6.61204103483309,0,13.999197848386,14.1592058471684,1201640,1410148.88244747
9,117,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,15세이상관람가,0,5.17048399503815,9.1018638956401,13.9991445864237,13.6459983830656,1201576,844076.477872179
26,104,한국,씨제이이앤엠(주),공포,15세이상관람가,0,6.16120732169508,0,13.998692577787,13.4738039608764,1201033,710556.653519286
14,100,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,청소년관람불가,0,4.38202663467388,6.65157187358973,13.9843744654481,12.5805658299978,1183959,290850.837840843
49,112,미국,이십세기폭스코리아(주),판타지,전체관람가,1,6.31354804627709,0,13.9829113517477,13.6331926424956,1182228,833336.367776551
48,112,한국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0,6.33327962813969,8.44117570499232,13.9788514495586,13.7486183579076,1177438,935296.020760567
11,97,미국,씨제이이앤엠(주),멜로,15세이상관람가,0,6.7696419768525,0,13.9723766904676,13.4502827192696,1169839,694038.504035855
50,110,한국,롯데쇼핑㈜롯데엔터테인먼트,판타지,12세이상관람가,0,7.49776170062257,9.03157249338153,13.9713384019936,13.7369485535779,1168625,924444.738525736
7,110,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0,5.47646355193151,8.98744678941718,13.9711689577532,13.8114934162468,1168427,995990.916202739
20,115,한국,(주)시너지하우스 (시너지),드라마,청소년관람불가,0,5.2040066870768,0,13.9686504413946,13.2603983021945,1165488,574007.821889785
23,122,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,7.36391350140582,9.58335115653074,13.9666166076053,14.1852228737394,1163120,1447318.18415596
15,112,한국,씨제이이앤엠(주),멜로,12세이상관람가,0,6.74993119378857,9.65502619323763,13.964736272894,13.8617885537707,1160935,1047365.53371579
51,104,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,1,6.72982407048948,0,13.963948666367,13.5643434897786,1160021,777892.399630339
40,105,한국,이십세기폭스코리아(주),드라마,12세이상관람가,0,6.89972310728487,9.04876217632013,13.9637469255325,13.7505538045646,1159787,937107.98923576
33,122,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,1,6.3491389913798,8.2337687092171,13.9617488745851,13.7848335812265,1157472,969788.786823274
9,105,한국,롯데컬처웍스(주)롯데엔터테인먼트,드라마,12세이상관람가,0,4.78749174278205,6.14418563412565,13.960864661108,12.9141375735682,1156449,406011.828975966
48,99,한국,메가박스중앙(주)플러스엠,미스터리,15세이상관람가,0,6.20657592672493,8.47324130388705,13.957972330776,13.6310493767793,1153109,831552.219144679
3,94,미국,워너브러더스 코리아(주),액션,전체관람가,1,4.92725368515721,0,13.9549489697482,13.5237275220491,1149628,746930.575503089
1,125,한국,(주)시네마서비스,범죄,청소년관람불가,0,4.96284463025991,0,13.9502494712422,13.3586073729772,1144238,633241.644393124
19,112,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,5.71702770140622,0,13.9458807091261,13.3849306222262,1139250,650131.950621587
49,112,한국,씨제이엔터테인먼트,멜로,12세이상관람가,0,5.59842195899838,0,13.9382926331308,13.4891209509687,1130638,721524.021856811
24,90,한국,CGV아트하우스,스릴러,15세이상관람가,0,5.47227067367148,7.71110125184016,13.9368587863174,12.8711064210542,1129018,388911.239726475
47,146,미국,롯데쇼핑㈜롯데엔터테인먼트,판타지,15세이상관람가,1,6.24997524225948,0,13.9339502668525,13.6617862258756,1125739,857508.375975152
18,108,한국,워너브러더스 코리아(주),드라마,12세이상관람가,0,4.77068462446567,6.5875500148248,13.9335771089819,13.4110257234707,1125319,667320.502826544
41,116,한국,씨제이이앤엠(주),범죄,15세이상관람가,0,5.52545293913178,7.9973268229981,13.9332207020752,13.7179582371869,1124918,907054.882497688
47,111,한국,(주)시너지하우스 (시너지),액션,15세이상관람가,0,4.93447393313069,0,13.9272826753048,13.1603508424564,1118258,519359.106259089
34,80,미국,워너브러더스 코리아(주),공포,15세이상관람가,0,5.34710753071747,7.60638738977265,13.9209132727317,13.0987910112889,1111158,488351.645944114
41,96,한국,(주)쇼박스,액션,청소년관람불가,0,5.25227342804663,0,13.9203416334934,13.0173199589364,1110523,450142.716361738
21,131,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,청소년관람불가,0,6.35610766069589,8.42726848388825,13.9200921703557,13.9994339862789,1110246,1201923.78624266
3,97,미국,이십세기폭스코리아(주),어드벤처,전체관람가,1,5.11799381241676,8.09346227450118,13.9123450299902,13.556137593231,1101678,771535.213950449
15,117,한국,(주)시너지하우스 (시너지),미스터리,15세이상관람가,0,4.60517018598809,0,13.9105161459307,13.128022788381,1099665,502837.727848284
36,94,일본,씨제이엔터테인먼트,애니메이션,전체관람가,0,5.8348107370626,0,13.895934116182,12.7954051579212,1083746,360556.935453742
12,110,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0,5.90808293816893,8.21338173703457,13.8899081310367,13.7088645623337,1077235,898843.811312414
48,97,미국,씨제이이앤엠(주),애니메이션,전체관람가,0,6.43133108193348,0,13.8883743278478,13.600295979309,1075584,806368.392166535
30,128,미국,이십세기폭스코리아(주),액션,15세이상관람가,1,6.4377516497364,0,13.8881409390177,14.2215735902276,1075333,1500897.15442109
32,97,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,0,3.17805383034795,6.24610676548156,13.8850422176121,12.6442811460702,1072006,309985.606912882
3,123,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,6.5191472879404,9.01881660441743,13.8826419646668,14.0041654192369,1069436,1207624.08270905
14,90,한국,메가박스중앙(주)플러스엠,미스터리,청소년관람불가,0,4.75359019110636,8.3786205415523,13.8751106551345,13.0424475938447,1061412,461597.045616517
15,124,한국,씨제이이앤엠(주),코미디,15세이상관람가,0,5.68357976733868,0,13.8731660704524,13.626974193474,1059350,828170.386897087
44,108,한국,CGV아트하우스,스릴러,15세이상관람가,0,5.51745289646471,8.64082575186151,13.8607831140267,13.2851970357642,1046313,588420.457879075
45,112,한국,(주)쇼박스,액션,15세이상관람가,0,7.8991534833431,0,13.8590699224664,14.1626709121246,1044522,1415043.61530934
37,95,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1,5.92157841964382,0,13.8584780891737,13.4947868014853,1043904,725623.672144508
4,88,한국,씨제이이앤엠(주),애니메이션,전체관람가,0,5.54517744447956,0,13.8553426226656,13.5712530502511,1040636,783285.906128289
26,114,한국,(주)시너지하우스 (시너지),드라마,청소년관람불가,0,5.76519110278484,0,13.8453460209608,13.0157581607286,1030285,449440.232985516
42,108,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,4.80402104473326,7.78239033558746,13.8434991961043,13.3914483000824,1028384,654383.140132416
42,105,한국,(주)쇼박스,멜로,15세이상관람가,0,6.26530121273771,0,13.8427579530973,13.2823168162319,1027622,586728.11611094
32,101,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,1,5.33753807970132,0,13.8425788828994,13.4393105034808,1027438,686464.98890583
52,133,미국,월트디즈니컴퍼니코리아 유한책임회사,액션,12세이상관람가,0,5.77455154554441,8.06746266701006,13.8346355047065,13.8121174480308,1019309,996612.640158602
36,135,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,1,5.79605775076537,0,13.8310994178384,13.4583625939996,1015711,699668.964281294
38,96,미국,워너브러더스 코리아(주),공포,15세이상관람가,0,4.20469261939097,6.09807428216624,13.8270240229222,12.8381493502713,1011580,376302.774729689
1,114,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,5.63478960316925,0,13.8224335387367,13.19996079456,1006947,540343.752416836
11,138,미국,씨제이엔터테인먼트,드라마,15세이상관람가,0,4.70953020131233,0,13.8223203188218,12.7881425331426,1006833,357947.831659405
6,100,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0,5.88610403145016,0,13.8215671795468,13.3387758140558,1006075,620807.180341358
28,102,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,4.06044301054642,5.13579843705026,13.8183644816472,12.673667431714,1002858,319230.097879156
40,88,미국,유니버설픽쳐스인터내셔널 코리아(유),스릴러,청소년관람불가,0,6.28599809450886,7.87207397986687,13.8145571035711,13.1831997990341,999047,531362.530567414
5,101,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.33682573114644,8.36660283278374,13.8055652670984,13.3960271929413,990104,657386.360885552
39,110,한국,(주)시너지하우스 (시너지),코미디,12세이상관람가,0,5.04985600724954,0,13.8044708439487,13.2135608615072,989021,547742.662417264
15,122,한국,씨제이이앤엠(주),범죄,청소년관람불가,0,5.66988092298052,7.56631101477246,13.8028507598175,13.5555055658753,987420,771047.736655058
13,110,한국,씨제이이앤엠(주),범죄,15세이상관람가,0,4.969813299576,0,13.8019662464929,13.4435462425265,986546.999999999,689378.842267481
33,125,한국,메가박스중앙(주)플러스엠,코미디,15세이상관람가,0,6.40687998606931,8.50309426703674,13.7996504487203,13.6003710030844,984264.999999999,806428.891237126
36,95,미국,이십세기폭스코리아(주),코미디,전체관람가,0,5.39816270151775,0,13.7950414886449,13.0354325311044,979739,458370.244719031
7,117,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,12세이상관람가,0,6.13122648948314,0,13.7948067046859,13.6751345899892,979509,869031.445978468
1,120,한국,(주)쇼박스,드라마,15세이상관람가,0,5.56452040732269,0,13.7927228798336,13.4315239578722,977470.000000001,681140.554339141
47,91,한국,기타,스릴러,15세이상관람가,0,7.23777819192344,0,13.7906664839042,12.2764817119974,975462,214589.39962671
36,129,한국,씨제이이앤엠(주),사극,전체관람가,0,6.18826412308259,8.18395571730495,13.7862815213441,13.9173669785681,971194.000000001,1107224.48569157
43,101,한국,(주)쇼박스,코미디,12세이상관람가,0,5.12396397940326,8.663714844079,13.785435812647,13.3513966428249,970373.000000001,628691.932858622
23,123,미국,이십세기폭스코리아(주),SF,청소년관람불가,1,5.39816270151775,0,13.7853348154542,13.5282569401865,970275.000000001,750321.409855364
18,112,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,12세이상관람가,0,6.71659477352098,0,13.7784668334507,13.5940676557019,963634.000000001,801361.676780457
50,151,미국,월트디즈니컴퍼니코리아 유한책임회사,액션,12세이상관람가,1,5.62040086571715,8.63799389156194,13.7742478413403,14.0358925781716,959576.999999999,1246552.84801581
9,114,미국,워너브러더스 코리아(주),판타지,12세이상관람가,0,4.96284463025991,0,13.7706742669264,12.914546281,956154,406177.802942947
3,123,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,6.66568371778241,9.28089202792713,13.7696498487487,14.0505582232749,955175,1264969.06243923
33,98,미국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0,4.67282883446191,0,13.7682837211616,12.7575169368011,953871,347151.629741064
20,119,한국,씨제이이앤엠(주),범죄,청소년관람불가,0,6.92067150424868,8.01994168767737,13.7661070557415,13.9085900051284,951797,1097548.92895433
50,85,벨기에,씨제이엔터테인먼트,애니메이션,전체관람가,0,5.30826769740121,0,13.7606477425151,12.8156597077066,946615,367934.314387377
1,114,미국,기타,어드벤처,12세이상관람가,0,5.48479693349065,2.56494935746154,13.7554122975953,12.5685682717138,941672,287382.187237548
20,98,미국,씨제이이앤엠(주),애니메이션,전체관람가,1,5.8111409929767,0,13.7553517651327,13.7513413944452,941615.000000001,937846.336724453
22,110,미국,워너브러더스 코리아(주),멜로,12세이상관람가,0,5.85507192220243,8.67573421954479,13.7532712582568,13.5663606359662,939658,779463.105958118
7,110,한국,씨제이엔터테인먼트,스릴러,15세이상관람가,0,5.16478597392351,0,13.7504695105815,13.5336648330158,937028.999999999,754390.059121255
13,116,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0,4.47733681447821,6.25382881157547,13.7498311195614,12.422515597327,936431,248330.449860697
4,77,한국,씨제이이앤엠(주),애니메이션,전체관람가,0,5.03043792139244,0,13.7429237359671,13.1704866690391,929985.000000001,524650.008632064
40,98,미국,워너브러더스 코리아(주),공포,15세이상관람가,1,4.8283137373023,8.72566970568704,13.7384275493904,13.3303545357238,925813.000000001,615601.141801716
37,98,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1,5.91350300563827,0,13.7376657664358,13.4877401595182,925107.999999999,720528.435163092
37,132,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0,5.93224518744801,7.88945914940452,13.7335594471139,13.4806151438584,921316.999999999,715412.904538327
9,126,미국,(주)시네마서비스,어드벤처,12세이상관람가,0,4.84418708645859,7.79934339821592,13.7306909590914,13.1108796959265,918678,494291.002156818
51,108,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,0,5.42934562895444,0,13.730151996141,13.3066510342856,918183,601180.820477641
49,100,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,15세이상관람가,0,4.12713438504509,0,13.7270716170354,12.6727936231689,915359,318951.273728989
52,85,벨기에,씨제이이앤엠(주),애니메이션,전체관람가,0,4.59511985013459,0,13.714745024742,12.9786083986779,904145,433049.967486029
8,123,영국,기타,액션,15세이상관람가,0,6.20253551718792,7.23489842031483,13.7136716120722,12.0742073306313,903175,175291.806620741
40,119,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,15세이상관람가,0,4.29045944114839,0,13.7102100405065,13.0362341394279,900053.999999999,458737.825430609
30,138,한국,워너브러더스 코리아(주),SF,15세이상관람가,0,6.99209642741589,7.986504938554,13.7074218798086,14.0530564690193,897548,1268133.21678816
13,100,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,5.01727983681492,0,13.7023720945639,13.2868235473985,893027.000000001,589378.309366769
36,134,미국,워너브러더스 코리아(주),공포,15세이상관람가,1,5.31811999384422,8.74305305022468,13.697161612211,13.849171893419,888386,1034234.28892616
3,91,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,5.19849703126583,0,13.6932129720439,13.6672461572324,884884.999999999,862203.117666709
2,95,미국,씨제이엔터테인먼트,애니메이션,전체관람가,1,5.27811465923052,0,13.6825287285879,13.5123651709193,875481,738491.721436066
31,84,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.2188758248682,5.32300997913841,13.6819414503428,12.5817963098328,874967,291208.944207959
9,97,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,3.36729582998647,0,13.68014434022,12.5277827796029,873396.000000001,275896.97046841
47,93,미국,기타,액션,12세이상관람가,1,6.4118182677099,0,13.6797813232819,12.2494139695265,873079,208858.855344441
30,84,한국,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,7.5595594960077,0,13.6792256636453,13.5400830336724,872594.000000001,759247.45709712
48,98,한국,씨제이이앤엠(주),스릴러,15세이상관람가,0,5.59471137960184,0,13.6771503826544,13.3407273923448,870785.000000001,622019.917146679
37,110,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,6.16541785423142,0,13.6763232004836,13.6322841882163,870065,832579.663554845
31,104,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,4.80402104473326,0,13.6760243275771,13.2671743711788,869804.999999999,577910.546119868
22,93,한국,(주)쇼박스,공포,15세이상관람가,0,6.33505425149806,0,13.6732393700641,13.2910272627676,867386,591861.102846458
48,113,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.58724865840025,7.99023818572036,13.6702038215917,13.3828029589799,864757,648750.159279635
26,109,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,4.65396035015752,7.87853419614036,13.662827800212,13.2958635220433,858402.000000001,594730.429406023
11,102,한국,씨네그루(주)다우기술,범죄,청소년관람불가,0,5.55682806169954,9.01651287499603,13.6600022903649,13.0652436566552,855979.999999999,472240.494313066
47,122,미국,롯데쇼핑㈜롯데엔터테인먼트,어드벤처,15세이상관람가,1,6.08449941307517,9.60103019450219,13.6581278273501,13.7428719810776,854377,929936.869974572
7,122,한국,씨제이이앤엠(주),멜로,12세이상관람가,0,5.89164421182577,9.30855541947314,13.6508104278476,13.7508807138123,848148,937414.388583169
7,113,한국,씨제이엔터테인먼트,멜로,15세이상관람가,0,5.75257263882563,0,13.6460298040468,13.4676856408816,844103,706222.512888573
22,129,한국,이십세기폭스코리아(주),드라마,15세이상관람가,0,6.23832462503951,7.98241634682773,13.6381765426814,13.613338901719,837500,816954.680532374
10,132,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,0,4.75359019110636,0,13.6380881805686,13.1813237527545,837426,530366.604362708
18,117,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,4.7361984483945,0,13.6313521151277,13.4440873644007,831804,689751.981186353
28,107,한국,씨제이이앤엠(주),판타지,15세이상관람가,0,5.55682806169954,8.95931161717244,13.6266693946468,13.4624364895689,827918.000000001,702525.156539056
28,97,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0,5.18178355029209,8.0381891799732,13.6237651357099,13.1745436785205,825517,526782.842229168
49,78,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,3.8286413964891,7.91205688817901,13.6220216780824,12.8072355252279,824079,364847.787568749
6,121,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,5.92157841964382,0,13.6193959123713,13.3739029469973,821918.000000001,643001.892851745
37,112,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,액션,15세이상관람가,0,4.62497281328427,7.2991214627108,13.6187886114764,12.6234407242339,821419,303592.22785761
39,122,미국,유니버설픽쳐스인터내셔널 코리아(유),코미디,15세이상관람가,1,6.45047042214418,8.16593213732158,13.618272298282,13.5298213967986,820994.999999999,751496.173840217
49,121,미국,워너브러더스 코리아(주),액션,12세이상관람가,0,4.85981240436167,7.36201055125973,13.6044870117598,13.2856233765435,809755,588671.379000782
47,136,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1,5.69035945432406,9.48903215258983,13.6007182874266,13.9400925820308,806708.999999999,1132674.92325336
11,118,영국,기타,드라마,12세이상관람가,0,4.61512051684126,0,13.6001466664689,11.5488975238658,806248,103662.688158636
47,94,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),애니메이션,전체관람가,1,4.78749174278205,0,13.5924445036471,13.1006101948603,800062,489240.855808211
46,103,한국,기타,드라마,12세이상관람가,0,9.08011778492621,10.7995551687212,13.5914603457573,12.437985533803,799275,252201.975059085
23,119,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,4.67282883446191,0,13.5812719333292,12.9906029408756,791172.999999999,438275.479759527
23,106,한국,씨제이이앤엠(주),공포,15세이상관람가,0,6.20253551718792,0,13.5809950908236,13.2060653943233,790954,543652.423541346
52,127,한국,(주)쇼박스,사극,15세이상관람가,0,6.26149168432104,9.07635173197287,13.5799882044459,14.1376137282754,790158,1380027.14644299
3,130,미국,씨제이이앤엠(주),액션,15세이상관람가,1,5.44241771052179,0,13.5722038393672,13.8112612365939,784031,995759.694221063
7,108,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,청소년관람불가,0,5.37527840768417,0,13.5593219845999,13.1887532383982,773996.000000001,534321.62914348
12,99,미국,기타,미스터리,청소년관람불가,0,4.43081679884331,5.80814248998044,13.5588735613428,11.2002017111016,773649,73145.1945432404
35,122,한국,씨제이이앤엠(주),액션,15세이상관람가,0,5.91620206260743,0,13.5563498566045,13.5163784519131,771699,741461.451420303
32,120,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,12세이상관람가,0,4.53259949315326,0,13.5528085364633,12.822141002496,768971,370326.749806686
35,119,한국,롯데컬처웍스(주)롯데엔터테인먼트,드라마,청소년관람불가,0,4.91265488573605,5.89715386763674,13.5521203674145,13.0071239573873,768442,445576.379277423
19,109,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,4.71849887129509,6.25958146406492,13.548889144684,13.0634984751094,765963.000000001,471417.067640698
6,83,아이슬란드,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,4.80402104473326,0,13.5480427927627,12.6180920925424,765315,301972.7596766
4,106,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,청소년관람불가,1,6.3261494731551,9.14718755697091,13.547969617601,13.5920327322365,765259,799732.625159896
13,106,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,0,6.79570577517351,8.40223117294656,13.546417304546,13.2919723532138,764072,592420.729527548
18,101,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1,7.41034709782102,6.84481547920826,13.5429193763972,13.3846015965263,761404,649918.075688581
45,121,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0,5.97380961186926,7.43838353004431,13.5376864028547,12.7214659810737,757430,334859.386558201
33,125,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.69035945432406,7.71912984090673,13.5203163398686,13.1902312679942,744387,535111.956244661
3,111,한국,(주)시네마서비스,액션,15세이상관람가,0,5.54907608489522,0,13.5177444790585,13.1331287800662,742475,505411.779055358
10,97,미국,메가박스중앙(주)플러스엠,액션,15세이상관람가,1,5.0998664278242,7.18916773842032,13.5029222167659,12.6896892135529,731551,324385.925345042
46,123,한국,씨제이이앤엠(주),스릴러,청소년관람불가,0,6.2841341610708,0,13.502458710366,13.4085147849516,731212,665647.003977011
50,116,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,12세이상관람가,1,4.38202663467388,6.39692965521615,13.4917867141652,12.4227994888919,723450,248400.958788709
37,105,한국,롯데컬처웍스(주)롯데엔터테인먼트,액션,15세이상관람가,0,5.80211837537706,7.14991683613211,13.4917369513679,12.9848667593265,723414,435768.648731738
41,97,한국,기타,드라마,15세이상관람가,0,4.43081679884331,6.5366915975913,13.4877811908348,11.2975891173158,720558,80627.0207472536
12,113,미국,월트디즈니컴퍼니코리아(주),멜로,전체관람가,0,5.12396397940326,8.44805745258138,13.4819744068225,13.2090981994146,716386,545303.718140992
25,121,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0,5.17048399503815,0,13.4787810882615,13.0853572446589,714102,481835.112693367
20,122,미국,워너브러더스 코리아(주),액션,12세이상관람가,1,6.13772705408623,7.59287028784482,13.4726455309321,14.0189630796321,709734,1225626.96553562
29,92,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,0,6.13556489108174,0,13.4698433771136,12.8774883069156,707748,391401.163622782
32,125,한국,메가박스중앙(주)플러스엠,드라마,12세이상관람가,1,7.46106551435428,8.8942588250027,13.4631463096126,13.9336837445127,703024.000000001,1125439.00538718
20,105,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,4.30406509320417,0,13.4587970418531,12.2356311196985,699973.000000001,205999.932416919
20,119,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,0,5.87773578177964,7.77695440332244,13.4536967182039,13.2698731585587,696412,579472.310295277
36,105,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,15세이상관람가,0,5.29831736654804,0,13.4489310106983,12.8874737865606,693101,395329.070354016
42,121,미국,유니버설픽쳐스인터내셔널 코리아(유),미스터리,15세이상관람가,0,4.61512051684126,7.73149202924568,13.4430995925822,12.6978691519782,689071,327050.264449095
31,107,미국,기타,드라마,12세이상관람가,0,5.23644196282995,0,13.4338283805186,11.9306812684204,682712,151854.980449854
29,105,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.4510384535657,8.82394232658524,13.4327042884123,13.5234475188838,681945.000000001,746721.461855263
20,97,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,1,4.43081679884331,7.86018505747217,13.4307388567609,12.7733542646294,680606,352693.351105189
30,67,한국,씨제이이앤엠(주),애니메이션,전체관람가,0,2.89037175789616,5.76832099579377,13.4270367762051,11.9218157998484,678091,150514.664934373
7,92,미국,씨제이이앤엠(주),애니메이션,전체관람가,1,5.0998664278242,7.66199755890189,13.4238980579022,13.1955074157189,675966,537942.747243904
27,106,한국,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,6.46925031679577,0,13.4154731929717,13.4026771020592,670295,661772.487950661
1,116,미국,유니버설픽쳐스인터내셔널 코리아(유),어드벤처,12세이상관람가,0,5.23644196282995,8.15248607578024,13.412905356422,13.1768045895378,668576,527975.198758963
42,141,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,0,4.46590811865458,6.15909538849193,13.4080895383076,12.4000087524773,665364,242803.742623265
6,90,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0,5.52545293913178,0,13.4076866701212,13.1199915704651,665095.999999999,498815.501786206
41,110,독일,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,0,4.76217393479776,0,13.3962973767,12.568236370132,657564,287286.820462088
48,106,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.08677472691231,9.07543660951138,13.391484761035,13.4221707389308,654407,674799.39894026
8,103,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,0,4.82028156560504,0,13.3914526703988,13.0416296858708,654386,461219.656068153
1,113,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,0,7.02642680869964,0,13.3911867369326,13.2269706086791,654212,555137.221813557
2,103,한국,(주)쇼박스,멜로,15세이상관람가,0,5.64897423816121,8.99603266932437,13.3884943849333,13.0956099815982,652453,486800.653043937
30,87,프랑스,롯데쇼핑㈜롯데엔터테인먼트,다큐멘터리,전체관람가,0,4.71849887129509,0,13.3862557045584,12.4129558905021,650994,245967.794702834
15,114,한국,메가박스중앙(주)플러스엠,코미디,12세이상관람가,0,7.00306545878646,8.55852705490921,13.3791923503731,13.322302042223,646412,610663.922748981
26,92,한국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0,5.97126183979046,8.55814317774519,13.3784340324407,13.2037839507904,645922,542413.525011361
30,96,미국,이십세기폭스코리아(주),애니메이션,전체관람가,1,5.42934562895444,0,13.3773016759729,13.7465526823614,645191,933365.996730038
31,109,일본,기타,애니메이션,전체관람가,1,7.14124512235049,0,13.3757893525779,12.1726248642359,644216,193421.082181151
46,132,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,드라마,12세이상관람가,0,4.11087386417331,0,13.3709391701551,12.5482521023351,641099,281602.590469778
22,127,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.59842195899838,0,13.3639454888431,13.0800692604564,636631,479293.901094271
10,108,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,청소년관람불가,0,6.60394382460047,8.29229810706322,13.3613062593875,13.2189093746956,634953,550680.119783205
2,120,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,6.22851100359118,0,13.3571176625177,13.2164985909254,632299,549354.148045641
